"delGcox0"	"delGd0"	"delGd"	"delGcat0"	"delGcat"	"delGan0_O2"	"delGan_O2"	"delGdis_O2"	"lambda_O2"	"stoichD_donor"	"stoichD_h2o"	"stoichD_hco3"	"stoichD_nh4"	"stoichD_hpo4"	"stoichD_hs"	"stoichD_h"	"stoichD_e"	"stoichD_acceptor"	"stoichD_biom"	"stoichA_donor"	"stoichA_h2o"	"stoichA_hco3"	"stoichA_nh4"	"stoichA_hpo4"	"stoichA_hs"	"stoichA_h"	"stoichA_e"	"stoichA_acceptor"	"stoichA_biom"	"stoichCat_donor"	"stoichCat_h2o"	"stoichCat_hco3"	"stoichCat_nh4"	"stoichCat_hpo4"	"stoichCat_hs"	"stoichCat_h"	"stoichCat_e"	"stoichCat_acceptor"	"stoichCat_biom"	"stoichAn_O2_donor"	"stoichAn_O2_h2o"	"stoichAn_O2_hco3"	"stoichAn_O2_nh4"	"stoichAn_O2_hpo4"	"stoichAn_O2_hs"	"stoichAn_O2_h"	"stoichAn_O2_e"	"stoichAn_O2_acceptor"	"stoichAn_O2_biom"	"stoichMet_O2_donor"	"stoichMet_O2_h2o"	"stoichMet_O2_hco3"	"stoichMet_O2_nh4"	"stoichMet_O2_hpo4"	"stoichMet_O2_hs"	"stoichMet_O2_h"	"stoichMet_O2_e"	"stoichMet_O2_acceptor"	"stoichMet_O2_biom"	"formula"
105.348387096774	3265.8	-5284.3224780176	-17965.625	-19603.7325775641	-121.291290322581	-142.170395559826	465.116279069767	0.0164736935801472	-1	-109	31	0	5	0	214	173	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-22.5	31	0	5	0	41	0	-43.25	0	-0.032258064516129	-0.325806451612903	0	-0.2	0.161290322580645	0	0.52258064516129	0	-0.345161290322581	1	-0.0487317580962763	-0.696464557166216	0.510684500984565	-0.2	0.243658790481381	0	1.19800208194733	0	-1.05764853766395	1	"C31H32O4S5"
73.1709677419355	2268.3	-4443.94568367737	-14667.75	-15866.3653006567	-14.9082258064517	-21.6101608208761	465.116279069768	0.0279525971982087	-1	-87	31	2	0	1	168	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-18	31	2	0	1	30	0	-34.5	0	-0.032258064516129	-0.180645161290322	0	-0.135483870967742	0	0.032258064516129	0.16774193548387	0	-0.0629032258064517	1	-0.0602106617143377	-0.683791910858079	0.86653051314447	-0.0795786765713246	0	0.0602106617143377	1.00631985143013	0	-1.02726782914465	1	"C31H34N2O6P"
69.4935483870968	2154.3	-4517.99184032214	-14290.85	-15609.3268307223	-2.75016129032269	-13.3185972746073	465.116279069768	0.0289440849496424	-1	-83	31	0	0	2	167	134	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-16	31	0	0	2	33	0	-33.5	0	-0.032258064516129	-0.116129032258064	0	-0.2	0	0.0645161290322581	0.264516129032257	0	-0.0306451612903227	1	-0.0612021494657715	-0.579234391452343	0.897266633438915	-0.2	0	0.122404298931543	1.21967093237046	0	-1.00027200710334	1	"C31H34O10P2"
67.6548387096774	2097.3	-4415.17646690125	-14102.4	-15340.9691440119	3.32887096774185	-4.66189770330261	465.116279069768	0.0300146866240322	-1	-78	31	0	0	0	163	132	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	31	0	0	0	31	0	-33	0	-0.032258064516129	0.0129032258064519	0	-0.2	0	0	0.199999999999999	0	-0.0145161290322582	1	-0.0622727511401613	-0.347273013681935	0.930455285344999	-0.2	0	0	1.130455285345	0	-1.00500078762532	1	"C31H38O15"
51.1064516129032	1584.3	-4209.00728650725	-12406.35	-13644.9191440119	1.16894736842094	-12.4994727267867	465.116279069768	0.0331710874623697	-1	-69	31	0	0	0	145	114	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	31	0	0	0	31	0	-28.5	0	-0.0368421052631579	-0.0421052631578942	0.142105263157895	-0.2	0	0	0.342105263157894	0	0	1	-0.0700131927255276	-0.44015831270633	1.17040897449135	-0.2	0	0	1.37040897449135	0	-0.945375992677535	1	"C31H38O24"
75.0096774193548	2325.3	-4506.80721374303	-14856.2	-16094.7691440119	-20.9872580645162	-28.9780267355607	465.116279069768	0.0270981365704443	-1	-80	31	0	0	0	171	140	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-10	31	0	0	0	31	0	-35	0	-0.032258064516129	0.0774193548387099	0	-0.2	0	0	0.199999999999999	0	-0.0790322580645162	1	-0.0593562010865733	-0.193562010865733	0.840042233683772	-0.2	0	0	1.04004223368377	0	-1.02746703803007	1	"C31H42O13"
70.4129032258064	2182.8	-4529.44568367737	-14385.075	-15703.5518307223	-5.78967741935494	-16.3581134036396	465.116279069767	0.0285768576754833	-1	-79	31	0	1	0	168	135	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-11.5	31	0	1	0	33	0	-33.75	0	-0.032258064516129	0.0290322580645164	0	-0.2	0.032258064516129	0	0.264516129032257	0	-0.0387096774193549	1	-0.0608349221916124	-0.299601605203542	0.885882587939983	-0.2	0.0608349221916124	0	1.20755243232321	0	-1.00317862396692	1	"C31H42O18S"
113.622580645161	3522.3	-5307.49938150415	-18813.65	-20371.8498908537	-148.646935483871	-166.948373407876	465.116279069768	0.0146362705036306	-1	-107	31	0	4	0	221	182	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-16	31	0	4	0	39	0	-45.5	0	-0.032258064516129	-0.116129032258064	0	-0.2	0.129032258064516	0	0.458064516129031	0	-0.417741935483871	1	-0.0468943350197596	-0.350309360316153	0.453724385612548	-0.2	0.187577340079038	0	1.02887906577062	0	-1.08369224339906	1	"C31H42O2S4"
65.8161290322581	2040.3	-4552.0841536117	-13913.95	-15312.3345174328	8.71738461538462	-4.4981174174966	465.116279069767	0.0300815111587241	-1	-77	31	0	2	0	165	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	31	0	2	0	35	0	-32.5	0	-0.0323076923076923	0.0123076923076926	0.00153846153846141	-0.2	0.0646153846153846	0	0.33076923076923	0	0	1	-0.0623892034664164	-0.348670441596997	0.934065307458909	-0.2	0.124778406932833	0	1.38362212132457	0	-0.977649112658534	1	"C31H44O24S2"
102.590322580645	3180.3	-5050.19173117582	-17682.95	-19121.288360788	-112.172741935484	-126.607678889629	465.116279069768	0.0177032318007566	-1	-103	31	3	4	0	206	170	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-18	31	3	4	0	36	0	-42.5	0	-0.032258064516129	-0.180645161290322	0	-0.103225806451613	0.129032258064516	0	0.361290322580644	0	-0.320967741935484	1	-0.0499612963168856	-0.49930333370394	0.548800185823454	-0.0501161110493432	0.199845185267542	0	0.998606667407881	0	-1.07335509346764	1	"C31H47N3O6S4"
89.7193548387097	2781.3	-4769.97639413704	-16363.8	-17682.2768307223	-69.6195161290324	-80.187952113317	465.116279069767	0.0217691607614496	-1	-91	31	2	2	0	189	156	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	31	2	2	0	33	0	-39	0	-0.032258064516129	-0.0193548387096771	0	-0.135483870967742	0.0645161290322581	0	0.264516129032257	0	-0.208064516129032	1	-0.0540272252775787	-0.302353928608522	0.674843983604938	-0.0919455494448427	0.108054450555157	0	0.982898434160095	0	-1.05706178582557	1	"C31H48N2O10S2"
75.0096774193548	2325.3	-4506.80721374303	-14856.2	-16094.7691440119	-20.9872580645162	-28.9780267355607	465.116279069767	0.0270981365704443	-1	-75	31	0	0	0	171	140	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	31	0	0	0	31	0	-35	0	-0.032258064516129	0.238709677419355	0	-0.2	0	0	0.199999999999999	0	-0.0790322580645162	1	-0.0593562010865733	0.103218994567134	0.840042233683772	-0.2	0	0	1.04004223368377	0	-1.02746703803007	1	"C31H52O18"
73.1709677419355	2268.3	-4483.89952703259	-14667.75	-15906.3191440119	-14.9082258064517	-22.8989944774961	465.116279069768	0.0278013587297316	-1	-74	31	0	0	0	169	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	31	0	0	0	31	0	-34.5	0	-0.032258064516129	0.238709677419355	0	-0.2	0	0	0.199999999999999	0	-0.0629032258064517	1	-0.0600594232458606	0.0997028837706971	0.861842120621678	-0.2	0	0	1.06184212062168	0	-1.02205010198219	1	"C31H52O19"
128.332258064516	3978.3	-5650.5762486086	-20321.25	-22039.2652642746	-197.279193548387	-220.735966098873	465.116279069767	0.0110884056269804	-1	-113	31	0	6	0	241	198	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-14	31	0	6	0	43	0	-49.5	0	-0.032258064516129	-0.0516129032258061	0	-0.2	0.193548387096774	0	0.587096774193548	0	-0.546774193548387	1	-0.0433464701431094	-0.206850582003531	0.343740574436391	-0.2	0.260078820858656	0	1.0638982161537	0	-1.09565027208391	1	"C31H52O4S6"
102.590322580645	3180.3	-4850.42251439971	-17682.95	-18921.5191440119	-112.172741935484	-120.163510606528	465.116279069768	0.0182307121240002	-1	-89	31	0	0	0	201	170	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	31	0	0	0	31	0	-42.5	0	-0.032258064516129	0.270967741935484	0	-0.2	0	0	0.199999999999999	0	-0.320967741935484	1	-0.0504887766401292	0.198044893439483	0.565152075844006	-0.2	0	0	0.765152075844005	0	-1.09577300720549	1	"C31H54O4"
82.3645161290323	2553.3	-4758.2533340057	-15610	-17008.3845174328	-45.3033870967743	-58.4494903942991	465.116279069768	0.0239097833341347	-1	-82	31	1	2	1	183	148	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-8	31	1	2	1	35	0	-37	0	-0.032258064516129	0.141935483870968	0	-0.167741935483871	0.0645161290322581	0.032258064516129	0.329032258064515	0	-0.143548387096774	1	-0.0561678478502637	-0.049342782802109	0.741203283358175	-0.143832152149736	0.112335695700527	0.0561678478502637	1.16587467475923	0	-1.02821037045976	1	"C31H57NO19S2P"
106.267741935484	3294.3	-4896.2378878206	-18059.85	-19298.4191440119	-124.330806451613	-132.321575122657	465.116279069767	0.0172446614131279	-1	-89	31	0	0	0	205	174	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	31	0	0	0	31	0	-43.5	0	-0.032258064516129	0.335483870967742	0	-0.2	0	0	0.199999999999999	0	-0.353225806451613	1	-0.0495027259292569	0.300994548141486	0.534584503806964	-0.2	0	0	0.734584503806963	0	-1.10336857792268	1	"C31H58O4"
109.945161290323	3408.3	-4942.05326124149	-18436.75	-19675.3191440119	-136.488870967742	-144.479639638787	465.116279069767	0.0162963882356422	-1	-90	31	0	0	0	209	178	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	31	0	0	0	31	0	-44.5	0	-0.032258064516129	0.367741935483871	0	-0.2	0	0	0.199999999999999	0	-0.385483870967742	1	-0.0485544527517712	0.351445547248229	0.505188035304908	-0.2	0	0	0.705188035304907	0	-1.11067314745382	1	"C31H60O3"
108.106451612903	3351.3	-4919.14557453104	-18248.3	-19486.8691440119	-130.409838709678	-138.400607380722	465.116279069768	0.016765939632198	-1	-89	31	0	0	0	207	176	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	31	0	0	0	31	0	-44	0	-0.032258064516129	0.367741935483871	0	-0.2	0	0	0.199999999999998	0	-0.369354838709678	1	-0.049024004148327	0.350975995851673	0.519744128598138	-0.2	0	0	0.719744128598137	0	-1.10705618252639	1	"C31H60O4"
106.267741935484	3294.3	-4896.2378878206	-18059.85	-19298.4191440119	-124.330806451613	-132.321575122657	465.116279069768	0.0172446614131279	-1	-88	31	0	0	0	205	174	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	31	0	0	0	31	0	-43.5	0	-0.032258064516129	0.367741935483871	0	-0.2	0	0	0.199999999999999	0	-0.353225806451613	1	-0.0495027259292569	0.350497274070743	0.534584503806964	-0.2	0	0	0.734584503806963	0	-1.10336857792268	1	"C31H60O5"
113.622580645161	3522.3	-4987.86863466238	-18813.65	-20052.2191440119	-148.646935483871	-156.637704154916	465.116279069768	0.0153837624005307	-1	-91	31	0	0	0	213	182	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	31	0	0	0	31	0	-45.5	0	-0.032258064516129	0.4	0	-0.2	0	0	0.199999999999999	0	-0.417741935483871	1	-0.0476418269166597	0.4	0.476896634416451	-0.2	0	0	0.676896634416451	0	-1.11770312470802	1	"C31H62O2"
111.783870967742	3465.3	-4964.96094795193	-18625.2	-19863.7691440119	-142.567903225807	-150.558671896851	465.116279069767	0.0158357462217961	-1	-90	31	0	0	0	211	180	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	31	0	0	0	31	0	-45	0	-0.032258064516129	0.4	0	-0.2	0	0	0.199999999999999	0	-0.401612903225807	1	-0.0480938107379251	0.4	0.490908132875679	-0.2	0	0	0.690908132875679	0	-1.11422148320663	1	"C31H62O3"
109.945161290323	3408.3	-4942.05326124149	-18436.75	-19675.3191440119	-136.488870967742	-144.479639638787	465.116279069767	0.0162963882356422	-1	-89	31	0	0	0	209	178	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	31	0	0	0	31	0	-44.5	0	-0.032258064516129	0.4	0	-0.2	0	0	0.199999999999999	0	-0.385483870967742	1	-0.0485544527517712	0.4	0.505188035304908	-0.2	0	0	0.705188035304907	0	-1.11067314745382	1	"C31H62O4"
109.025806451613	3379.8	-4970.55326124149	-18342.525	-19621.0479873671	-133.44935483871	-142.728957166374	465.116279069768	0.0164306882135429	-1	-91	31	1	1	0	209	177	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	31	1	1	0	32	0	-44.25	0	-0.032258064516129	0.319354838709678	0	-0.167741935483871	0.032258064516129	0	0.232258064516128	0	-0.37741935483871	1	-0.048688752729672	0.278278118175821	0.509351334619831	-0.151311247270328	0.048688752729672	0	0.758040087349502	0	-1.10447730828798	1	"C31H63NO6S"
50.503125	1616.1	-4337.02265992814	-12742.725	-14021.2479873671	0.813846153846114	-13.1187761443853	465.116279069767	0.0322366099888272	-1	-90	32	2	1	0	149	117	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-31.5	32	2	1	0	32	0	-29.25	0	-0.0358974358974359	-0.73076923076923	0.148717948717949	-0.128205128205128	0.0358974358974359	0	0.348717948717948	0	0	1	-0.0681340458862631	-1.74622244541729	1.18028946836042	-0.0637319082274738	0.0681340458862631	0	1.38028946836042	0	-0.942920842173196	1	"C32H10N2O10S"
46.940625	1502.1	-4291.20728650725	-12365.825	-13644.3479873671	-1.3697345132743	-16.9269832533609	465.116279069768	0.0328479819066013	-1	-88	32	2	1	0	145	113	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-31.5	32	2	1	0	32	0	-28.25	0	-0.0371681415929203	-0.770796460176991	0.189380530973451	-0.125663716814159	0.0371681415929203	0	0.38938053097345	0	0	1	-0.0700161234995216	-1.80550789023493	1.24051595198469	-0.0599677530009567	0.0700161234995216	0	1.44051595198469	0	-0.927955488861486	1	"C32H10N2O12S"
69.20625	2214.6	-4577.55337038781	-14721.45	-15999.9729873671	-1.8003125000001	-9.79108117104456	465.116279069768	0.0284578729137998	-1	-95	32	0	0	0	170	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-26	32	0	0	0	32	0	-34.5	0	-0.03125	-0.4125	0	-0.2	0	0	0.199999999999999	0	-0.0281250000000002	1	-0.0597078729137998	-1.15240469575879	0.910651933241593	-0.2	0	0	1.11065193324159	0	-1.00992161552609	1	"C32H12O"
58.51875	1872.6	-4440.10725012514	-13590.75	-14869.2729873671	5.21999999999998	-5.43435822805929	465.116279069767	0.0309148887933023	-1	-89	32	0	0	0	158	126	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-26	32	0	0	0	32	0	-31.5	0	-0.0333333333333333	-0.466666666666666	0.0666666666666665	-0.2	0	0	0.266666666666666	0	0	1	-0.0642482221266356	-1.27045377529253	1.05594310805234	-0.2	0	0	1.25594310805234	0	-0.973818996989022	1	"C32H12O7"
78.1125	2499.6	-4851.90717736092	-15663.7	-17102.038360788	-31.245625	-44.2306240904473	465.116279069768	0.0246102625956177	-1	-102	32	0	2	0	184	148	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-28	32	0	2	0	36	0	-37	0	-0.03125	-0.475	0	-0.2	0.0625	0	0.324999999999999	0	-0.10625	1	-0.0558602625956177	-1.1640873526773	0.787528403059767	-0.2	0.111720525191235	0	1.21096945344224	0	-1.01682971603786	1	"C32H14O2S2"
58.51875	1872.6	-4520.01493683559	-13590.75	-14949.1806740776	5.21999999999997	-8.09794778507413	465.116279069768	0.0305714634968042	-1	-90	32	0	0	2	160	126	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-27	32	0	0	2	34	0	-31.5	0	-0.0333333333333333	-0.5	0.0666666666666665	-0.2	0	0.0666666666666667	0.333333333333332	0	0	1	-0.0639047968301375	-1.32542951441371	1.0449534985644	-0.2	0	0.127809593660275	1.37276309222468	0	-0.963001100149333	1	"C32H14O6P2"
64.753125	2072.1	-4600.19184032214	-14250.325	-15608.7556740776	8.23473684210528	-2.69999923406082	465.116279069767	0.0296254416105488	-1	-93	32	0	1	0	167	133	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-26.5	32	0	1	0	34	0	-33.25	0	-0.031578947368421	-0.436842105263157	0.0105263157894735	-0.2	0.031578947368421	0	0.273684210526315	0	0	1	-0.0612043889789698	-1.2219163079427	0.958540447327034	-0.2	0.0612043889789698	0	1.28094922528497	0	-0.985045933550747	1	"C32H14O7S"
77.221875	2471.1	-4680.63796058481	-15569.475	-16847.9979873671	-28.30109375	-36.2918624210445	465.116279069767	0.0254525443895626	-1	-97	32	2	1	0	179	147	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-23.5	32	2	1	0	32	0	-36.75	0	-0.03125	-0.334375	0	-0.1375	0.03125	0	0.199999999999999	0	-0.0984375000000002	1	-0.0567025443895626	-0.932509793154721	0.814481420466003	-0.0865949112208748	0.0567025443895626	0	1.014481420466	0	-1.03381850631643	1	"C32H26N2O3S"
65.64375	2100.6	-4451.83031025648	-14344.55	-15543.1653006567	8.6397014925373	3.03423690240165	478.492193072729	0.0309799465334636	-1	-89	32	2	0	0	164	134	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-22	32	2	0	0	30	0	-33.5	0	-0.0313432835820895	-0.28955223880597	0.0029850746268655	-0.137313432835821	0	0	0.140298507462686	0	0	1	-0.0623232301155532	-0.971111062542169	0.994343363697701	-0.0753535397688937	0	0	1.06969690346659	0	-1.03782820887103	1	"C32H26N2O7"
72.76875	2328.6	-4623.3687438087	-15098.35	-16376.8729873671	-13.5784375000001	-21.5692061710446	465.116279069768	0.0270837462829973	-1	-90	32	0	0	0	174	142	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-19	32	0	0	0	32	0	-35.5	0	-0.03125	-0.19375	0	-0.2	0	0	0.199999999999999	0	-0.0593750000000002	1	-0.0583337462829973	-0.708341179376948	0.866679881055913	-0.2	0	0	1.06667988105591	0	-1.0208479930464	1	"C32H26O6"
69.20625	2214.6	-4497.64568367737	-14721.45	-15920.0653006567	-1.80031250000009	-7.29396596134314	465.116279069767	0.0287575650264161	-1	-89	32	2	0	0	168	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-20	32	2	0	0	30	0	-34.5	0	-0.03125	-0.225	0	-0.1375	0	0	0.137499999999999	0	-0.0281250000000002	1	-0.0600075650264161	-0.800151300528321	0.920242080845314	-0.0799848699471679	0	0	1.00022695079248	0	-1.02026099341135	1	"C32H30N2O7"
80.784375	2585.1	-4806.36102071615	-15946.375	-17304.8056740776	-40.0792187500001	-50.5671026307459	465.116279069768	0.023955725608639	-1	-94	32	0	1	0	185	151	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-18.5	32	0	1	0	34	0	-37.75	0	-0.03125	-0.178125	0	-0.2	0.03125	0	0.262499999999999	0	-0.1296875	1	-0.055205725608639	-0.621305923759821	0.766583219476448	-0.2	0.055205725608639	0	1.07699467069373	0	-1.03401614172612	1	"C32H30O6S"
79.89375	2556.6	-4794.90717736092	-15852.15	-17210.5806740776	-37.1346875	-47.6225713807459	465.116279069767	0.024257967560493	-1	-97	32	2	2	0	184	150	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-22	32	2	2	0	34	0	-37.5	0	-0.03125	-0.2875	0	-0.1375	0.0625	0	0.262499999999999	0	-0.121875	1	-0.055507967560493	-0.821175286330846	0.776254961935777	-0.088984064879014	0.111015935120986	0	1.08727089705676	0	-1.03154878351849	1	"C32H32N2O7S2"
70.096875	2243.1	-4668.91490045348	-14815.675	-16174.1056740776	-4.74484375000004	-15.2327276307459	465.116279069768	0.0278150495925135	-1	-92	32	2	1	2	173	139	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-22.5	32	2	1	2	34	0	-34.75	0	-0.03125	-0.303125	0	-0.1375	0.03125	0.0625	0.262499999999999	0	-0.0359375000000002	1	-0.0590650495925135	-0.928963615831554	0.890081586960432	-0.081869900814973	0.0590650495925135	0.118130099185027	1.20821168614546	0	-1.00251047333984	1	"C32H32N2O8SP2"
79.89375	2556.6	-4874.81486407137	-15852.15	-17290.488360788	-37.1346875000001	-50.1196865904473	465.116279069768	0.0240014384683584	-1	-94	32	0	2	0	186	150	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-19	32	0	2	0	36	0	-37.5	0	-0.03125	-0.19375	0	-0.2	0.0625	0	0.324999999999999	0	-0.121875	1	-0.0552514384683584	-0.649777330898809	0.768046030987468	-0.2	0.110502876936717	0	1.1890517848609	0	-1.02192894256344	1	"C32H32O10S2"
78.1125	2499.6	-4851.90717736092	-15663.7	-17102.038360788	-31.2456250000001	-44.2306240904474	465.116279069767	0.0246102625956177	-1	-91	32	0	2	0	184	148	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-17	32	0	2	0	36	0	-37	0	-0.03125	-0.13125	0	-0.2	0.0625	0	0.324999999999999	0	-0.10625	1	-0.0558602625956177	-0.5496244641255	0.787528403059766	-0.2	0.111720525191235	0	1.21096945344224	0	-1.01682971603785	1	"C32H36O13S2"
65.64375	2100.6	-4531.73799696692	-14344.55	-15623.0729873671	8.63970149253728	0.529667617447396	467.451228096168	0.0299544715749601	-1	-80	32	0	0	0	166	134	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	32	0	0	0	32	0	-33.5	0	-0.0313432835820895	-0.00746268656716375	0.0029850746268655	-0.2	0	0	0.202985074626865	0	0	1	-0.0612977551570496	-0.396870817041645	0.961528165025588	-0.2	0	0	1.16152816502559	0	-1.00347479776116	1	"C32H38O16"
83.45625	2670.6	-4760.81486407137	-16229.05	-17507.5729873671	-48.9128125	-56.9035811710445	465.116279069767	0.0233163499128792	-1	-92	32	1	0	1	186	154	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-15	32	1	0	1	32	0	-38.5	0	-0.03125	-0.0687499999999996	0	-0.16875	0	0.03125	0.199999999999999	0	-0.153125	1	-0.0545663499128792	-0.418495248693187	0.746123197212133	-0.145433650087121	0	0.0545663499128792	0.946123197212133	0	-1.05080447164585	1	"C32H39NO4P"
67.425	2157.6	-4554.64568367737	-14533	-15811.5229873671	4.08874999999989	-3.90201867104456	465.116279069767	0.0291695025689314	-1	-80	32	0	0	0	168	136	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	32	0	0	0	32	0	-34	0	-0.03125	0.0250000000000004	0	-0.2	0	0	0.199999999999999	0	-0.0125000000000002	1	-0.0604195025689314	-0.325034030827176	0.933424082205804	-0.2	0	0	1.1334240822058	0	-1.00426308734367	1	"C32H40O16"
65.64375	2100.6	-4531.73799696692	-14344.55	-15623.0729873671	8.63970149253731	0.529667617447425	467.451228096168	0.0299544715749601	-1	-79	32	0	0	0	166	134	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	32	0	0	0	32	0	-33.5	0	-0.0313432835820895	0.0238805970149258	0.0029850746268655	-0.2	0	0	0.202985074626865	0	0	1	-0.0612977551570496	-0.335573061884595	0.961528165025588	-0.2	0	0	1.16152816502559	0	-1.00347479776116	1	"C32H40O17"
62.08125	1986.6	-4485.92262354603	-13967.65	-15246.1729873671	6.98246153846158	-2.36059106152886	465.116279069767	0.0303522522269474	-1	-77	32	0	0	0	162	130	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12	32	0	0	0	32	0	-32.5	0	-0.0323076923076923	0.0123076923076927	0.0338461538461537	-0.2	0	0	0.233846153846153	0	0	1	-0.0626599445346397	-0.351919334415676	1.00511822510847	-0.2	0	0	1.20511822510847	0	-0.98644819737579	1	"C32H40O19"
69.20625	2214.6	-4537.59952703259	-14721.45	-15960.0191440119	-1.80031250000003	-8.54252356619379	465.116279069767	0.0286073438498899	-1	-82	32	1	0	0	169	138	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	32	1	0	0	31	0	-34.5	0	-0.03125	-0.00624999999999964	0	-0.16875	0	0	0.168749999999999	0	-0.0281250000000002	1	-0.0598573438498899	-0.378145470048568	0.915435003196477	-0.14014265615011	0	0	1.05557765934659	0	-1.0150783628212	1	"C32H41NO14"
67.425	2157.6	-4514.69184032214	-14533	-15771.5691440119	4.08874999999988	-2.65346106619388	465.116279069768	0.0293225622498799	-1	-81	32	1	0	0	167	136	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-13	32	1	0	0	31	0	-34	0	-0.03125	-0.00624999999999964	0	-0.16875	0	0	0.168749999999999	0	-0.0125000000000002	1	-0.0605725622498799	-0.387443309248438	0.938321991996156	-0.13942743775012	0	0	1.07774942974628	0	-1.00946711649592	1	"C32H41NO15"
63.8625	2043.6	-4508.83031025648	-14156.1	-15434.6229873671	7.82363636363641	-0.893565822957537	465.116279069767	0.0300767121831719	-1	-77	32	0	0	0	164	132	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-11	32	0	0	0	32	0	-33	0	-0.0318181818181818	0.0500000000000004	0.018181818181818	-0.2	0	0	0.218181818181817	0	0	1	-0.0618948940013537	-0.280843834014891	0.980636608043319	-0.2	0	0	1.18063660804332	0	-0.992531502044673	1	"C32H42O19"
98.596875	3155.1	-5035.4378878206	-17830.875	-19189.3056740776	-98.9698437500001	-109.457727630746	465.116279069768	0.0185342063688877	-1	-98	32	0	1	0	205	171	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12.5	32	0	1	0	34	0	-42.75	0	-0.03125	0.00937500000000036	0	-0.2	0.03125	0	0.262499999999999	0	-0.2859375	1	-0.0497842063688877	-0.222302579611096	0.593094603804407	-0.2	0.0497842063688877	0	0.892663016542182	0	-1.07827482226995	1	"C32H42O2S"
96.815625	3098.1	-5012.53020111015	-17642.425	-19000.8556740776	-93.08078125	-103.568665130746	465.116279069768	0.0190279648527762	-1	-97	32	0	1	0	203	169	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-12.5	32	0	1	0	34	0	-42.25	0	-0.03125	0.00937500000000036	0	-0.2	0.03125	0	0.262499999999999	0	-0.2703125	1	-0.0502779648527762	-0.228474560659703	0.608894875288839	-0.2	0.0502779648527762	0	0.909450804994391	0	-1.0742440150298	1	"C32H42O3S"
